"FAWN Station","Period","2m Rain tot (in)","2m Rain max over 15min (in)","N (# obs)"
"Homestead","6 Sep 2023  11:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  12:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  4:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","7 Sep 2023  12:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  1:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  2:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  3:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  4:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  5:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  7:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  10:00 PM","0.00","0.00","4"
"Homestead","7 Sep 2023  11:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  12:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  4:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","8 Sep 2023  12:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  1:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  2:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  3:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  4:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  5:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  7:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  10:00 PM","0.00","0.00","4"
"Homestead","8 Sep 2023  11:00 PM","0.00","0.00","4"
"Homestead","9 Sep 2023  12:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  4:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","9 Sep 2023  12:00 PM","0.00","0.00","4"
"Homestead","9 Sep 2023  1:00 PM","0.00","0.00","4"
"Homestead","9 Sep 2023  2:00 PM","0.00","0.00","4"
"Homestead","9 Sep 2023  3:00 PM","0.94","0.53","4"
"Homestead","9 Sep 2023  4:00 PM","0.06","0.06","4"
"Homestead","9 Sep 2023  5:00 PM","0.00","0.00","4"
"Homestead","9 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","9 Sep 2023  7:00 PM","0.00","0.00","4"
"Homestead","9 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","9 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","9 Sep 2023  10:00 PM","0.00","0.00","4"
"Homestead","9 Sep 2023  11:00 PM","0.00","0.00","4"
"Homestead","10 Sep 2023  12:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  4:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","10 Sep 2023  12:00 PM","0.00","0.00","4"
"Homestead","10 Sep 2023  1:00 PM","0.00","0.00","4"
"Homestead","10 Sep 2023  2:00 PM","0.00","0.00","4"
"Homestead","10 Sep 2023  3:00 PM","0.00","0.00","4"
"Homestead","10 Sep 2023  4:00 PM","0.02","0.02","4"
"Homestead","10 Sep 2023  5:00 PM","0.00","0.00","4"
"Homestead","10 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","10 Sep 2023  7:00 PM","0.01","0.01","4"
"Homestead","10 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","10 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","10 Sep 2023  10:00 PM","0.00","0.00","4"
"Homestead","10 Sep 2023  11:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  12:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  4:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","11 Sep 2023  12:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  1:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  2:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  3:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  4:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  5:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  7:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  10:00 PM","0.00","0.00","4"
"Homestead","11 Sep 2023  11:00 PM","0.00","0.00","4"
"Homestead","12 Sep 2023  12:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  1:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  2:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  3:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  4:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  5:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  6:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  7:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  8:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  9:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  10:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  11:00 AM","0.00","0.00","4"
"Homestead","12 Sep 2023  12:00 PM","0.00","0.00","4"
"Homestead","12 Sep 2023  1:00 PM","0.00","0.00","4"
"Homestead","12 Sep 2023  2:00 PM","0.01","0.01","4"
"Homestead","12 Sep 2023  3:00 PM","0.00","0.00","4"
"Homestead","12 Sep 2023  4:00 PM","0.00","0.00","4"
"Homestead","12 Sep 2023  5:00 PM","0.00","0.00","4"
"Homestead","12 Sep 2023  6:00 PM","0.00","0.00","4"
"Homestead","12 Sep 2023  7:00 PM","0.00","0.00","4"
"Homestead","12 Sep 2023  8:00 PM","0.00","0.00","4"
"Homestead","12 Sep 2023  9:00 PM","0.00","0.00","4"
"Homestead","12 Sep 2023  10:00 PM","0.00","0.00","4"
"Homestead","12 Sep 2023  11:00 PM","0.00","0.00","4"
